PMC accession number (PMCID),Paragraph,IUPAC name,SMILES,1H NMR text,13C NMR text,1H NMR conditions,1H NMR chemical shifts,13C NMR conditions,13C NMR chemical shifts,PMID,Article Citation,Journal Name,Article publication time,License,LastUpdated (YYYY-MM-DD HH:MM:SS),Retracted
PMC6274563,"3.2.1. 4-Allyl-2-methoxyphenyl acrylate (18)68% yield; FTIR KBr: 1745 cm−1 (C=O); 1637 cm−1 (C=C); 1602 (C=C); 1035 cm−1 (C-O-C). 1H-NMR δ (ppm): 6.98 (d, J = 7.8 Hz, 1H, H-Ar); 6.84–6.73 (m, 2H, H-Ar); 6.60 (dd, J = 17.3, 1.6 Hz, 1H, CH2=CH); 6.33 (dd, J = 17.3, 10.3 Hz, 1H, CH2=CH); 6.06–5.84 (m, 2H, CH=CH2); 5.17–5.03 (m, 2H, CH2=CH); 3.79 (s, 3H, CH3OPh); 3.37 (d, J = 6.7 Hz, 2H, CH2Ph). 13C-NMR δ (ppm): 164.28 (C3); 150.91 (C7); 139.07 (C9); 137.67 (C4); 137.04 (C1); 132.46 (C10); 127.64 (C2); 122.50 (C5); 120.68 (C6); 116.18 (C12); 112.75 (C8); 55.81 (C13); 40.10 (C11).",4-Allyl-2-methoxyphenyl acrylate,C=CC(OC1=CC=C(CC=C)C=C1OC)=O,"1H-NMR δ (ppm): 6.98 (d, J = 7.8 Hz, 1H, H-Ar); 6.84–6.73 (m, 2H, H-Ar); 6.60 (dd, J = 17.3, 1.6 Hz, 1H, CH2=CH); 6.33 (dd, J = 17.3, 10.3 Hz, 1H, CH2=CH); 6.06–5.84 (m, 2H, CH=CH2); 5.17–5.03 (m, 2H, CH2=CH); 3.79 (s, 3H, CH3OPh); 3.37 (d, J = 6.7 Hz, 2H, CH2Ph)",13C-NMR δ (ppm): 164.28 (C3); 150.91 (C7); 139.07 (C9); 137.67 (C4); 137.04 (C1); 132.46 (C10); 127.64 (C2); 122.50 (C5); 120.68 (C6); 116.18 (C12); 112.75 (C8); 55.81 (C13); 40.10 (C11),N/A,"6.98 (d, J = 7.8 Hz, 1H, H-Ar), 6.84–6.73 (m, 2H, H-Ar), 6.60 (dd, J = 17.3, 1.6 Hz, 1H, CH2=CH), 6.33 (dd, J = 17.3, 10.3 Hz, 1H, CH2=CH), 6.06–5.84 (m, 2H, CH=CH2), 5.17–5.03 (m, 2H, CH2=CH), 3.79 (s, 3H, CH3OPh), 3.37 (d, J = 6.7 Hz, 2H, CH2Ph)",N/A,"164.28, 150.91, 139.07, 137.67, 137.04, 132.46, 127.64, 122.50, 120.68, 116.18, 112.75, 55.81, 40.10",27834831.0,Molecules. 2016 Nov 8; 21(11):1483,Molecules,2016.0,CC BY,2021-01-05 22:04:49,no
PMC4344611,"Compound 1. First, 50 mg (0.13 mmol) of xyloketal B acid [16] and 22 mg (0.20 mmol) of p-fluoroaniline were dissolved in 10 mL of DMF in a 50 mL-round-bottom flask. Then, 80 mg (0.20 mmol) of BOP and 0.40 mL (2.0 mmol) of DIEA were added and stirred at room temperature overnight. The reaction was quenched with 10 mL saturated solution of ammonium chloride in ice water. The aqueous layer was extracted with ethyl acetate, 3 × 25 mL. The combined organic extracts were washed with saturated ammonium chloride and brine, dried over anhydrous MgSO4 and concentrated in vacuo. Purification by flash chromatography (petroleum ether: ethyl acetate = 5:1~2:1) gave the title compound. Yield 75%; white solid; m. p. 68–69 °C. 1H NMR (400 MHz,CDCl3) δ 13.97 (s, 1H), 10.59 (s,1H), 7.57 (d, J = 8.4 Hz, 2H), 7.03 (d, J = 8.4 Hz, 2H), 4.22–4.15 (m, 2H), 3.53–3.58 (m, 2H), 2.96–2.86 (m, 2H), 2.73–2.58(m, 2H), 2.14–2.08 (m, 2H), 2.02–1.93 (m, 2H), 1.61 (s, 3H), 1.53 (s, 3H), 1.09 (d, J = 6.0 Hz, 3H), 1.07 (d, J = 6.0 Hz, 3H). 13CNMR (101 MHz, CDCl3) δ 168.78. 161.96, 160.64, 158.22, 155.31, 150.93, 134.00, 122.44, 115.52, 110.57, 110.31, 108.43, 99.96, 98.40, 96.85, 74.63, 74.25, 47.84, 47.29, 35.68, 35.27, 23.51, 23.02, 18.61, 18.31, 15.89, 15.87. HR-EI-MS m/z 483.2057; calculated for C27H30FNO6: 483.2057. Compound 2. The title compound was obtained from xyloketal B acid and p-anisidine with a procedure similar to that for compound 1. Yield 73%; white solid; m. p. 70–71 °C. 1H NMR (400 MHz, CDCl3) δ 14.15 (s, 1H), 10.49 (s, 1H), 7.51 (d, J = 8.8 Hz, 2H), 6.90 (d, J = 8.8 Hz, 2H), 4.18 (dd, J = 8.4 Hz, 2H), 3.81 (s, 3H), 3.56 (dd, J = 8.4 Hz, 2H), 2.96–2.85 (m, 2H), 2.72–2.58 (m, 2H), 2.16–2.08 (m, 2H), 2.00–1.93 (m, 2H), 1.62 (s, 3H), 1.52 (s, 3H), 1.08 (d, J = 6.4 Hz, 3H), 1.07 (d, J = 6.4 Hz, 3H). 13C NMR (101 MHz, CDCl3) δ 168.62, 161.91, 156.51, 155.08, 151.00, 131.05, 122.56, 114.24, 110.42, 110.17, 108.50, 108.36, 99.89, 98.53, 97.03, 74.55, 74.24, 55.54, 47.77, 47.32, 35.77, 35.28, 23.14, 22.79, 18.75, 18.34, 16.05, 15.91. HR-EI-MS m/z 495.2251; calculated for C28H33NO7: 495.2257.",Xyloketal B Acid p‑fluoroaniline,N/A,"1H NMR (400 MHz,CDCl3) δ 13.97 (s, 1H), 10.59 (s,1H), 7.57 (d, J = 8.4 Hz, 2H), 7.03 (d, J = 8.4 Hz, 2H), 4.22–4.15 (m, 2H), 3.53–3.58 (m, 2H), 2.96–2.86 (m, 2H), 2.73–2.58(m, 2H), 2.14–2.08 (m, 2H), 2.02–1.93 (m, 2H), 1.61 (s, 3H), 1.53 (s, 3H), 1.09 (d, J = 6.0 Hz, 3H), 1.07 (d, J = 6.0 Hz, 3H)","13CNMR (101 MHz, CDCl3) δ 168.78. 161.96, 160.64, 158.22, 155.31, 150.93, 134.00, 122.44, 115.52, 110.57, 110.31, 108.43, 99.96, 98.40, 96.85, 74.63, 74.25, 47.84, 47.29, 35.68, 35.27, 23.51, 23.02, 18.61, 18.31, 15.89, 15.87","400 MHz,CDCl3","13.97 (s, 1H), 10.59 (s,1H), 7.57 (d, J = 8.4 Hz, 2H), 7.03 (d, J = 8.4 Hz, 2H), 4.22–4.15 (m, 2H), 3.53–3.58 (m, 2H), 2.96–2.86 (m, 2H), 2.73–2.58(m, 2H), 2.14–2.08 (m, 2H), 2.02–1.93 (m, 2H), 1.61 (s, 3H), 1.53 (s, 3H), 1.09 (d, J = 6.0 Hz, 3H), 1.07 (d, J = 6.0 Hz, 3H)","101 MHz, CDCl3","168.78. 161.96, 160.64, 158.22, 155.31, 150.93, 134.00, 122.44, 115.52, 110.57, 110.31, 108.43, 99.96, 98.40, 96.85, 74.63, 74.25, 47.84, 47.29, 35.68, 35.27, 23.51, 23.02, 18.61, 18.31, 15.89, 15.87",25686273.0,Mar Drugs. 2015 Feb 12; 13(2):948-973,Mar Drugs,2015.0,CC BY,2021-01-05 02:54:54,no
PMC8400968,"4-(2-(4-(Dimethylamino)phenyl)-4,5-diphenyl-1H-imidazol-1-yl)benzene sulfonamide 5k White solid, Yield: 76%; m.p.: 224–226 °C; 1H NMR (400 MHz, DMSO) δ: 2.88 (s, 3H, CH3), 3.03 (s, 3H, CH3), 6.58–6.79 (m, 3H, ArH), 7.19–7.49 (m, 15H, ArH), 7.68–7.75 (m, 2H, NH2) ppm.13C NMR (100 MHz, DMSO) δ: 152.32, 150.63, 147.59, 144.25, 140.31, 137.29, 134.83, 132.05, 131.66, 130.81, 130.71, 130.61, 129.96, 129.83, 129.02, 128.56, 127.87, 126.89, 117.73, 113.09, 111.87, 111.56, 39.24 ppm. Anal. Calcd for C29H26N4O2S (494.18): C, 70.42; H, 5.30; N, 11.33. Found: C, 70.46; H, 5.33; N, 11.34%.","4-(2-(4-(Dimethylamino)phenyl)-4,5-diphenyl-1H-imidazol-1-yl)benzene sulfonamide",N/A,"1H NMR (400 MHz, DMSO) δ: 2.88 (s, 3H, CH3), 3.03 (s, 3H, CH3), 6.58–6.79 (m, 3H, ArH), 7.19–7.49 (m, 15H, ArH), 7.68–7.75 (m, 2H, NH2) ppm","13C NMR (100 MHz, DMSO) δ: 152.32, 150.63, 147.59, 144.25, 140.31, 137.29, 134.83, 132.05, 131.66, 130.81, 130.71, 130.61, 129.96, 129.83, 129.02, 128.56, 127.87, 126.89, 117.73, 113.09, 111.87, 111.56, 39.24 ppm","400 MHz, DMSO","2.88 (s, 3H, CH3), 3.03 (s, 3H, CH3), 6.58–6.79 (m, 3H, ArH), 7.19–7.49 (m, 15H, ArH), 7.68–7.75 (m, 2H, NH2)","100 MHz, DMSO","152.32, 150.63, 147.59, 144.25, 140.31, 137.29, 134.83, 132.05, 131.66, 130.81, 130.71, 130.61, 129.96, 129.83, 129.02, 128.56, 127.87, 126.89, 117.73, 113.09, 111.87, 111.56, 39.24",34443307.0,Molecules. 2021 Aug 4; 26(16):4718,Molecules,2021.0,CC BY,2021-09-04 02:49:41,no
PMC9416787,"Methyl 1-methyl-4-methylene-6-morpholino-2-(trifluoromethyl)-2,3,4,7-tetrahydro-1H-azepine-2-carboxylate ( 3k ) Yield: 62% as a thick brown oil. 1H NMR (400 MHz, CDCl3) δ 5.77 (s, 1H), 5.44 (s, 1H), 5.06 (s, 1H), 3.80 (s, 3H), 3.69–3.65 (m, 4H), 3.56 (d, J = 13.6 Hz, 1H), 3.45 (d, J = 13.5 Hz, 1H), 3.13 (q, 2H), 2.52 (s, 3H), 2.42–2.36 (m, 4H). 13C NMR (101 MHz, CDCl3) δ 167.5, 137.4, 136.7, 129.7–120.5 (m), 120.3, 112.1, 70.4 (q, J = 25.2 Hz), 67.1, 60.2, 55.2, 53.7, 52.8, 40.3. 19F NMR (376 MHz, CDCl3) δ −68.76. HRMS (ESI) calcd. for C15H22F3N2O3 [M + H]+: 335.1577, found: 335.1583.","Methyl 1-methyl-4-methylene-6-morpholino-2-(trifluoromethyl)-2,3,4,7-tetrahydro-1H-azepine-2-carboxylate",O=C(C(C1)(C(F)(F)F)N(C)CC(N2CCOCC2)=CC1=C)OC,"1H NMR (400 MHz, CDCl3) δ 5.77 (s, 1H), 5.44 (s, 1H), 5.06 (s, 1H), 3.80 (s, 3H), 3.69–3.65 (m, 4H), 3.56 (d, J = 13.6 Hz, 1H), 3.45 (d, J = 13.5 Hz, 1H), 3.13 (q, 2H), 2.52 (s, 3H), 2.42–2.36 (m, 4H)","13C NMR (101 MHz, CDCl3) δ 167.5, 137.4, 136.7, 129.7–120.5 (m), 120.3, 112.1, 70.4 (q, J = 25.2 Hz), 67.1, 60.2, 55.2, 53.7, 52.8, 40.3","400 MHz, CDCl3","5.77 (s, 1H), 5.44 (s, 1H), 5.06 (s, 1H), 3.80 (s, 3H), 3.69–3.65 (m, 4H), 3.56 (d, J = 13.6 Hz, 1H), 3.45 (d, J = 13.5 Hz, 1H), 3.13 (q, 2H), 2.52 (s, 3H), 2.42–2.36 (m, 4H)","101 MHz, CDCl3","167.5, 137.4, 136.7, 129.7–120.5, 120.3, 112.1, 70.4, 67.1, 60.2, 55.2, 53.7, 52.8, 40.3",36014436.0,Molecules. 2022 Aug 15; 27(16):5195,Molecules,2022.0,CC BY,2022-08-29 23:35:00,no
PMC6273615,"2-(2-Adamantane-1H-indol-3-yl)-2-oxo-N-(2-(pyridin-3-yl)ethyl)acetamide (5c): yellow solid, yield 86.0%. 1H-NMR (DMSO-d6): δ 8.75 (t, J = 5.41 Hz, 1H), 8.53 (d, J = 4.22 Hz, 1H), 7.71 (dt, J = 1.47, 7.61 Hz, 1H), 7.51 (d, J = 7.89 Hz, 1H), 7.34 (t, J = 8.16 Hz, 2H), 7.24 (dd, J = 5.23, 6.88 Hz, 1H), 7.12 (t, J = 7.43 Hz, 1H), 7.04 (t, J = 7.52 Hz, 1H), 3.67 (q, J = 6.97 Hz, 2H), 3.00–3.06 (m, 2H), 2.20 (br s, 6H), 2.07 (br s, 3H), 1.72–1.84 (m, 6H). 13C-NMR (DMSO-d6): δ 187.1, 169.0, 158.4, 149.6, 136.9, 134.6, 127.9, 123.7, 122.2, 122.1, 121.9, 119.9, 112.7, 108.2, 40.0, 38.9, 38.7, 37.3, 36.5, 36.3, 28.4. ESI-HRMS (+): m/z [M + H]+ calculated for C27H29N3O2+, 428.2333, found 428.2330; [M + Na]+ calculated for C27H29N3O2Na+, 450.2152, found 450.2150.",2-(2-Adamantane-1H-indol-3-yl)-2-oxo-N-(2-(pyridin-3-yl)ethyl)acetamide,N/A,"1H-NMR (DMSO-d6): δ 8.75 (t, J = 5.41 Hz, 1H), 8.53 (d, J = 4.22 Hz, 1H), 7.71 (dt, J = 1.47, 7.61 Hz, 1H), 7.51 (d, J = 7.89 Hz, 1H), 7.34 (t, J = 8.16 Hz, 2H), 7.24 (dd, J = 5.23, 6.88 Hz, 1H), 7.12 (t, J = 7.43 Hz, 1H), 7.04 (t, J = 7.52 Hz, 1H), 3.67 (q, J = 6.97 Hz, 2H), 3.00–3.06 (m, 2H), 2.20 (br s, 6H), 2.07 (br s, 3H), 1.72–1.84 (m, 6H)","13C-NMR (DMSO-d6): δ 187.1, 169.0, 158.4, 149.6, 136.9, 134.6, 127.9, 123.7, 122.2, 122.1, 121.9, 119.9, 112.7, 108.2, 40.0, 38.9, 38.7, 37.3, 36.5, 36.3, 28.4",DMSO-d6,"8.75 (t, J = 5.41 Hz, 1H), 8.53 (d, J = 4.22 Hz, 1H), 7.71 (dt, J = 1.47, 7.61 Hz, 1H), 7.51 (d, J = 7.89 Hz, 1H), 7.34 (t, J = 8.16 Hz, 2H), 7.24 (dd, J = 5.23, 6.88 Hz, 1H), 7.12 (t, J = 7.43 Hz, 1H), 7.04 (t, J = 7.52 Hz, 1H), 3.67 (q, J = 6.97 Hz, 2H), 3.00–3.06 (m, 2H), 2.20 (br s, 6H), 2.07 (br s, 3H), 1.72–1.84 (m, 6H)",DMSO-d6,"187.1, 169.0, 158.4, 149.6, 136.9, 134.6, 127.9, 123.7, 122.2, 122.1, 121.9, 119.9, 112.7, 108.2, 40.0, 38.9, 38.7, 37.3, 36.5, 36.3, 28.4",27164070.0,Molecules. 2016 May 5; 21(5):530,Molecules,2016.0,CC BY,2021-01-05 22:04:00,no
PMC8911669,"Figure 4 Progress of the reaction of dry HCl with indole base 9 (1H NMR, CDCl3, 300 MHz) to form N4-methyltalpinine (12). 1H NMR of (a) 9, (b) 9 + HCl (cat.), (c) 9 + HCl (2 eq) immediately after addition, and (d) 9 + HCl (2 eq) after 2 h. The star symbols mark the positions of changes in important signals.  Figure 5 Selected NOE that confirms the C-20 stereochemistry of macrocarpine G (7).  molecules-27-01738-t001_Table 1 Table 1 Comparison of the 1H and 13C NMR of natural [20] and synthetic macrocarpine F (6) in CDCl3.  H#	1H NMR Natural (400 MHz) [20]	1H NMR Synthetic (300 MHz)	C#	13C NMR Natural(100 MHz) [20]	13C NMR Synthetic (75 MHz) 3	4.27 (m)	4.37 (br s)	2	136.4	136.3",N4-methyltalpinine,N/A,"1H NMR, CDCl3, 300 MHz",N/A,"CDCl3, 300 MHz",N/A,N/A,N/A,35268836.0,Molecules. 2022 Mar 7; 27(5):1738,Molecules,2022.0,CC BY,2022-03-11 23:22:46,no
PMC8658919,"Compound 4d:(1S*, 3S*, 4S*, 5S*)-4,5-oxirane-5-dimethylphenylsilyl-1,3,4-triphenyl- -pentan-1-ol. Obtained as a colorless viscous oil in 69% chemical yield (320 mg from 1 mmol of 2d). Colorless viscous oil. Major isomer:1H NMR (CDCl3, 400 MHz) δ 7.51–6.74 (m, 20H), 4.61 (t, J = 7.2 Hz, 1H), 2.75 (dd, J = 9.0, 6.5 Hz, 1H), 2.51 (s, 1H), 2.47–2.40 (m, 1H), 2.33–2.29 (m, 1H), 1.54 (s, 1H, OH), 0.28 (s, 3H), 0.27 (s, 3H); 13C NMR (CDCl3, 101 MHz) δ 144.0 (C), 139.8 (C), 139.3 (C), 136.7 (C), 133.9 (2xCH), 129.6 (CH), 129.1 (2xCH), 128.5 (2xCH), 128.3 (2xCH), 128.0 (2xCH), 127.8 (2xCH), 127.6 (CH),127.4 (CH),127.2 (2xCH), 126.7 (CH),126.1 (2xCH), 72.2 (CH), 69.4 (C), 61.6 (CH), 46.2 (CH), 40.3 (CH2), −2.7 (CH3), −3.8 (CH3).Minor isomer:1H NMR (CDCl3, 400 MHz) δ 7.51–6.74 (m, 20H), 4.38 (dd, J = 9.5, 4.4 Hz, 1H), 2.52 (s, 1H), 2.47–2.40 (m, 1H), 2.33–2.29 (m, 1H), 2.20–2.12 (m, 1H), 1.54 (s, 1H, OH), 0.19 (s, 3H), 0.12 (s, 3H); 13C NMR (CDCl3, 101 MHz) δ 143.7 (C), 138.5 (C), 139.3 (C), 136.8 (C), 133.8 (CH), 129.5 (CH), 129.3 (CH), 128.7 (CH), 128.6 (CH), 128.0 (CH), 127.6 (CH), 127.4 (CH), 127.0 (CH), 126.9 (CH), 126.7 (CH), 126.3 (CH), 72.5 (CH), 69.9 (C), 60.0 (CH), 46.9 (CH), 40.7 (CH2), −3.0 (CH3), −3.8 (CH3); HRMS (ESI+) m/z calcd. for C31H32NaO2Si ([M + Na]+): 487.2064, found 487.2066.","(1S*, 3S*, 4S*, 5S*)-4,5-oxirane-5-dimethylphenylsilyl-1,3,4-triphenyl- -pentan-1-ol",N/A,"1H NMR (CDCl3, 400 MHz) δ 7.51–6.74 (m, 20H), 4.61 (t, J = 7.2 Hz, 1H), 2.75 (dd, J = 9.0, 6.5 Hz, 1H), 2.51 (s, 1H), 2.47–2.40 (m, 1H), 2.33–2.29 (m, 1H), 1.54 (s, 1H, OH), 0.28 (s, 3H), 0.27 (s, 3H)","13C NMR (CDCl3, 101 MHz) δ 144.0 (C), 139.8 (C), 139.3 (C), 136.7 (C), 133.9 (2xCH), 129.6 (CH), 129.1 (2xCH), 128.5 (2xCH), 128.3 (2xCH), 128.0 (2xCH), 127.8 (2xCH), 127.6 (CH),127.4 (CH),127.2 (2xCH), 126.7 (CH),126.1 (2xCH), 72.2 (CH), 69.4 (C), 61.6 (CH), 46.2 (CH), 40.3 (CH2), −2.7 (CH3), −3.8 (CH3)","CDCl3, 400 MHz","7.51–6.74 (m, 20H), 4.61 (t, J = 7.2 Hz, 1H), 2.75 (dd, J = 9.0, 6.5 Hz, 1H), 2.51 (s, 1H), 2.47–2.40 (m, 1H), 2.33–2.29 (m, 1H), 1.54 (s, 1H, OH), 0.28 (s, 3H), 0.27 (s, 3H)","CDCl3, 101 MHz","144.0, 139.8, 139.3, 136.7, 133.9, 129.6, 129.1, 128.5, 128.3, 128.0, 127.8, 127.6, 127.4, 127.2, 126.7, 126.1, 72.2, 69.4, 61.6, 46.2, 40.3, −2.7, −3.8",34885968.0,Molecules. 2021 Dec 6; 26(23):7386,Molecules,2021.0,CC BY,2021-12-10 23:50:10,no
PMC10144115,"Cyclohexylamine-borane (2c): The compound was prepared as described in the bicarbonate-mediated procedure and obtained as a white solid (mass = 2.19 g, 97% yield). 1H NMR (300 MHz, CDCl3) δ 3.64 (s, 2H), 2.68 (dqt, J = 14.1, 7.6, 4.0 Hz, 1H), 2.13 (d, J = 10.4 Hz, 2H), 1.80–1.70 (m, 2H), 1.67–1.56 (m, 1H), 1.37–1.07 (m, 5H). 13C NMR (75 MHz, CDCl3) δ 57.0, 32.3, 25.3, 24.5. 11B NMR (96 MHz, CDCl3) δ −0.71–−41.09 (m). Compound characterization is in agreement with previous reports for this compound [21].",Cyclohexylamine-borane,NC1CCCCC1.B,"1H NMR (300 MHz, CDCl3) δ 3.64 (s, 2H), 2.68 (dqt, J = 14.1, 7.6, 4.0 Hz, 1H), 2.13 (d, J = 10.4 Hz, 2H), 1.80–1.70 (m, 2H), 1.67–1.56 (m, 1H), 1.37–1.07 (m, 5H)","13C NMR (75 MHz, CDCl3) δ 57.0, 32.3, 25.3, 24.5","300 MHz, CDCl3","3.64 (s, 2H), 2.68 (dqt, J = 14.1, 7.6, 4.0 Hz, 1H), 2.13 (d, J = 10.4 Hz, 2H), 1.80–1.70 (m, 2H), 1.67–1.56 (m, 1H), 1.37–1.07 (m, 5H)","75 MHz, CDCl3","57.0, 32.3, 25.3, 24.5",N/A,N/A,N/A,N/A,N/A,N/A,N/A
PMC6270056,"2-{2-[2-(1,3-Dimethylxanthin-7-yl)acethyl]hydrazono}-3-(4-chlorophenyl)-5-(benzyliden)thiazolidin-4-one (7b1). Yield 68%, m.p. 265–267 °C; FT-IR (KBr, cm−1): 3,297, 3,118 (-NH-), 2,994, 1,591, 1,545 (phenyl ring), 1,699 (-C=O), 1,639 (C=N), 1,348 (-CH2-), 1,214 (C-N), 777 (C-Cl), 710 (C-S-C); 1H-NMR (DMSO-d6) δ in ppm: 8.06 (s, 1H, -CH=N-); 7.51-7.31 (dm, 9H, Ar-H); 7.24 (s, 1H, C=CH-); 7.01 (s, 1H, -NH-); 5.17 (s, 2H, -CH2-); 3.32, 3.20 (s, 6H, 2CH3); 13C-NMR (DMSO-d6) δ in ppm: 173.73 (C9), 167.63 (C12), 156.18 (C10), 154.39, 150.97 (C6, C2), 148.24 (C4), 146.52 (C7), 142.81 (C13), 135.18 (C19), 132.41 (C20), 128.57 (C22, C24), 128.02 (C15, C17), 127.03 (C16), 126.87 (C14, C18), 120.84 (C23), 119.76 (C21, C25), 117.08 (C11), 106.29 (C5), 29.45 (C8), 29.01, 27.42, (C1, C3).","2-{2-[2-(1,3-Dimethylxanthin-7-yl)acethyl]hydrazono}-3-(4-chlorophenyl)-5-(benzyliden)thiazolidin-4-one",O=C1N(C2=CC=C(Cl)C=C2)C(SC1=CC3=CC=CC=C3)=NNC(CN4C=NC(N(C)C(N5C)=O)=C4C5=O)=O,"1H-NMR (DMSO-d6) δ in ppm: 8.06 (s, 1H, -CH=N-); 7.51-7.31 (dm, 9H, Ar-H); 7.24 (s, 1H, C=CH-); 7.01 (s, 1H, -NH-); 5.17 (s, 2H, -CH2-); 3.32, 3.20 (s, 6H, 2CH3)","13C-NMR (DMSO-d6) δ in ppm: 173.73 (C9), 167.63 (C12), 156.18 (C10), 154.39, 150.97 (C6, C2), 148.24 (C4), 146.52 (C7), 142.81 (C13), 135.18 (C19), 132.41 (C20), 128.57 (C22, C24), 128.02 (C15, C17), 127.03 (C16), 126.87 (C14, C18), 120.84 (C23), 119.76 (C21, C25), 117.08 (C11), 106.29 (C5), 29.45 (C8), 29.01, 27.42, (C1, C3)",DMSO-d6,"8.06 (s, 1H, -CH=N-), 7.51-7.31 (dm, 9H, Ar-H), 7.24 (s, 1H, C=CH-), 7.01 (s, 1H, -NH-), 5.17 (s, 2H, -CH2-), 3.32, 3.20 (s, 6H, 2CH3)",DMSO-d6,"173.73, 167.63, 156.18, 154.39, 150.97, 148.24, 146.52, 142.81, 135.18, 132.41, 128.57, 128.02, 127.03, 126.87, 120.84, 119.76, 117.08, 106.29, 29.45, 29.01, 27.42",N/A,N/A,N/A,N/A,N/A,N/A,N/A
PMC6950755,"2. Results and Discussion Compound 1 was obtained as yellow orange oil, and its molecular formula was established to be C16H20O4 on the basis of the positive HRESIMS spectrum (m/z 299.1263, [M + Na]+) (Figure S1-1), requiring seven degrees of unsaturation. The 1H NMR spectrum exhibited two singlet methyls (δH 1.17 and 1.43), one hydroxymethyl (δH 3.47, 3.55), five olefinic protons (δH 5.38, 5.54, 5.92, 6.34, and 7.31), and one oxygenated methine (δH 3.93) (Table 1). The 13C NMR spectrum exhibited 16 carbon resonance signals that were classified with the help of the heteronuclear single quantum coherence (HSQC) spectrum, into six olefinic carbons (δC 104.8, 126.2, 132.5, 133.4, 135. 4, and 162.6) for three double bonds, a ketone carbonyl (δC 200.2), two methyls (δC 13.4 and 19.5), two methylenes including one oxygenated (δC 35.1 and 66.9), three methines (δC 35.6, 42.5, and 67.3), and two nonprotonated sp3 carbons (δC 52.0 and 86.6) (Table 1). The remaining degrees of unsaturation revealed a tricyclic ring system in 1 since four of seven degrees of unsaturation were accounted by for one carbonyl and three double bonds. Comprehensive analyses of the one-dimensional (1D) (1H and 13C) and two-dimensional (2D) [HSQC, 1H-1H homonuclear chemical shift correlation spectroscopy (1H-1H COSY), and heteronuclear multiple bond correlation (HMBC)] NMR spectra of 1 determined its structure to be related to the recently reported 12,13-dedihydroversiol [9]. The only difference was found by the presence of an additional hydroxy at C-14 (δC 66.9), as evidenced by the COSY cross-peaks of H2-2 (δH 1.33, 1.89)/H-3 (δH 2.68)/H-4 (δH 5.92)/H-3/H2-14 (δH 3.47, 3.55), in addition to the HMBC correlations from the oxygenated methylene H2-14 to C-2 (δC 35.1), C-3 (δC 35.6), and C-4 (δC 133.4) (Figure 2). An additional COSY correlation between H-12 (δH 5.38)/H-13 (δH 7.31), as well as the HMBC cross-peaks from H-13 to C-8 (δC 86.6) and C-11 (δC 200.2), and from H3-16 (δH 1.17) to C-8/C-9 (δC 52.0)/C-10 (δC 42.5)/C-11 discerned the presence of the α,β-unsaturated ketone unit residing at C-11, C-12 (δC 104.8), and C-13 (δC 162.6).",1,N/A,"The 1H NMR spectrum exhibited two singlet methyls (δH 1.17 and 1.43), one hydroxymethyl (δH 3.47, 3.55), five olefinic protons (δH 5.38, 5.54, 5.92, 6.34, and 7.31), and one oxygenated methine (δH 3.93)","The 13C NMR spectrum exhibited 16 carbon resonance signals that were classified with the help of the heteronuclear single quantum coherence (HSQC) spectrum, into six olefinic carbons (δC 104.8, 126.2, 132.5, 133.4, 135. 4, and 162.6) for three double bonds, a ketone carbonyl (δC 200.2), two methyls (δC 13.4 and 19.5), two methylenes including one oxygenated (δC 35.1 and 66.9), three methines (δC 35.6, 42.5, and 67.3), and two nonprotonated sp3 carbons (δC 52.0 and 86.6)",N/A,"1.17, 1.43, 3.47, 3.55, 5.38, 5.54, 5.92, 6.34, 7.31, 3.93",N/A,"104.8, 126.2, 132.5, 133.4, 135. 4, 162.6, 200.2, 13.4, 19.5, 35.1, 66.9, 35.6, 42.5, 67.3, 52.0, 86.6",31817515.0,Mar Drugs. 2019 Dec 5; 17(12):686,Mar Drugs,2019.0,CC BY,2021-01-06 05:39:26,no
